Description,Chamber,Created date,Energy Policy Index,URL
An Act establishing the PennSERVE Office within the Department of Labor and Industry; creating the PennSERVE Advisory Board; providing for coordination of Commonwealth community service programs; and making a related repeal.,Senate,2022-03-29,2.543,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1162&pn=1518
"A Supplement to the act of July 7, 1972 (P.L.743, No.176), entitled ""An act providing for the establishment and operation of Lincoln University as an instrumentality of the Commonwealth to serve as a State-related institution in the higher education system of the Commonwealth; providing for change of name; providing for the composition of the board of trustees; terms of trustees, and the power and duties of such trustees; providing for preference to Pennsylvania residents in tuition; authorizing appropriations in amounts to be fixed annually by the General Assembly; providing for the auditing of accounts of expenditures from said appropriations; providing for public support and capital improvements; authorizing the issuance of bonds exempt from taxation within the Commonwealth; requiring the President to make an annual report of the operations of Lincoln University,"" making an appropriation for carrying the same into effect; providing for a basis for payments of the appropriation; providing for a method of accounting for the funds appropriated; and providing for certain fiscal information disclosure.",Senate,2022-03-01,2.5347,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1104&pn=1440
"A Supplement to the act of July 7, 1972 (P.L.743, No.176), entitled ""An act providing for the establishment and operation of Lincoln University as an instrumentality of the Commonwealth to serve as a State-related institution in the higher education system of the Commonwealth; providing for change of name; providing for the composition of the board of trustees; terms of trustees, and the power and duties of such trustees; providing for preference to Pennsylvania residents in tuition; authorizing appropriations in amounts to be fixed annually by the General Assembly; providing for the auditing of accounts of expenditures from said appropriations; providing for public support and capital improvements; authorizing the issuance of bonds exempt from taxation within the Commonwealth; requiring the President to make an annual report of the operations of Lincoln University,"" making an appropriation for carrying the same into effect; providing for a basis for payments of the appropriation; providing for a method of accounting for the funds appropriated; and providing for certain fiscal information disclosure.",Senate,2022-02-21,2.5347,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1073&pn=1413
"An Act amending the act of December 13, 1988 (P.L.1190, No.146), known as the First and Second Class County Property Tax Relief Act, further providing for short title, for definitions, for deferral or exemption authority and for retroactive application.",Senate,2023-01-31,2.5347,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0219&pn=0188
"An Act amending the act of April 12, 1951 (P.L.90, No.21), known as the Liquor Code, in licenses and regulations and liquor, alcohol and malt and brewed beverages, further providing for unlawful acts relative to liquor, malt and brewed beverages and licensees.",Senate,2023-02-11,2.5263,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0349&pn=0280
"A Supplement to the act of July 7, 1972 (P.L.743, No.176), known as the Lincoln University-Commonwealth Act, making an appropriation for carrying the same into effect; providing for a basis for payments of the appropriation; providing for a method of accounting for the funds appropriated; and providing for certain fiscal information disclosure.",House,2022-02-26,2.5263,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2233&pn=2756
An Act providing for Keystone First Responder Award.,House,2022-06-16,2.518,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2685&pn=3262
"A Resolution designating the month of May 2022 as ""Postpartum Depression Awareness Month"" in Pennsylvania.",Senate,2022-05-17,2.5098,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0293&pn=1648
"A Supplement to the act of November 30, 1965 (P.L.843, No.355), entitled ""An act providing for the establishment and operation of Temple University as an instrumentality of the Commonwealth to serve as a State-related university in the higher education system of the Commonwealth; providing for change of name; providing for the composition of the board of trustees; terms of trustees, and the power and duties of such trustees; providing for preference to Pennsylvania residents in tuition; providing for public support and capital improvements; authorizing appropriations in amounts to be fixed annually by the General Assembly; providing for the auditing of accounts of expenditures from said appropriations; authorizing the issuance of bonds exempt from taxation within the Commonwealth; requiring the President to make an annual report of the operations of Temple University,"" making an appropriation for carrying the same into effect; providing for a basis for payments of such appropriation; and providing a method of accounting for the funds appropriated and for certain fiscal information disclosure.",Senate,2022-02-21,2.5016,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1072&pn=1412
"A Supplement to the act of November 30, 1965 (P.L.843, No.355), entitled ""An act providing for the establishment and operation of Temple University as an instrumentality of the Commonwealth to serve as a State-related university in the higher education system of the Commonwealth; providing for change of name; providing for the composition of the board of trustees; terms of trustees, and the power and duties of such trustees; providing for preference to Pennsylvania residents in tuition; providing for public support and capital improvements; authorizing appropriations in amounts to be fixed annually by the General Assembly; providing for the auditing of accounts of expenditures from said appropriations; authorizing the issuance of bonds exempt from taxation within the Commonwealth; requiring the President to make an annual report of the operations of Temple University,"" making an appropriation for carrying the same into effect; providing for a basis for payments of such appropriation; and providing a method of accounting for the funds appropriated and for certain fiscal information disclosure.",Senate,2022-03-01,2.5016,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1103&pn=1439
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in registration of vehicles, further providing for lost, stolen, damaged or illegible registration plate.",House,2022-04-28,2.4935,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2561&pn=3067
"A Supplement to the act of November 30, 1965 (P.L.843, No.355), known as the Temple University--Commonwealth Act, making an appropriation for carrying the same into effect; providing for a basis for payments of such appropriation; and providing a method of accounting for the funds appropriated and for certain fiscal information disclosure.",House,2022-02-26,2.4935,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2232&pn=2755
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in preliminary provisions, establishing the Commission on Education and Economic Competitiveness.",Senate,2022-05-25,2.4814,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1252&pn=1683
"An Act amending the act of June 13, 2008 (P.L.182, No.27), known as the Clean Indoor Air Act, further providing for title of act, for definitions, for prohibition, for signage, for enforcement, for annual reports, for administration, for preemption of local ordinances and for repeal; and making editorial changes.",Senate,2022-08-11,2.4806,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1309&pn=1870
"An Act amending the act of May 25, 1945 (P.L.1050, No.394), known as the Local Tax Collection Law,  further providing for bonds of tax collectors.",Senate,2022-02-08,2.4695,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1036&pn=1372
"An Act amending the act of June 13, 2008 (P.L.182, No.27), known as the Clean Indoor Air Act, further providing for title of act, for definitions, for prohibition, for signage, for enforcement, for annual reports, for administration, for preemption of local ordinances and for repeal; and making editorial changes.",House,2022-03-30,2.4663,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2466&pn=2911
"An Act amending the act of May 25, 1945 (P.L.1050, No.394), known as the Local Tax Collection Law, further providing for bonds of tax collectors.",House,2022-03-03,2.4615,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2375&pn=2786
"An Act repealing the act of August 19, 1932 (Sp.Sess., P.L.92, No.53), known as the Emergency Relief Sales Tax Act.",House,2022-10-19,2.4541,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2886&pn=3574
"An Act amending Titles 18 (Crimes and Offenses), 42 (Judiciary and Judicial Procedure) and 61 (Prisons and Parole) of the Pennsylvania Consolidated Statutes, in authorized disposition of offenders, further providing for sentence of persons under the age of 18 for murder, murder of an unborn child and murder of a law enforcement officer; in sentencing, further providing for sentences for second and subsequent offenses; in miscellaneous provisions, establishing the Life with Parole Reinvestment Fund; and, in Pennsylvania Board of Probation and Parole, further providing for parole power.",Senate,2023-02-01,2.442,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0135&pn=0245
"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in children and youth, providing for purpose.",Senate,2023-01-31,2.4151,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0167&pn=0157
"An Act providing for cause of action for antitrust conduct, for indirect purchaser recovery under State antitrust laws and for premerger notice of health care mergers and transactions; and imposing criminal penalties.",Senate,2022-09-30,2.4105,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1344&pn=1946
"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in personal income tax, further providing for imposition of tax.",House,2022-05-25,2.4,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2616&pn=3157
"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, providing for behavioral health response unit and crisis call center programs; establishing the County and Regional Behavioral Health Response Unit and Crisis Call Center Fund and the County and Regional Behavioral Health Response Unit and Crisis Call Center Grant Program.",House,2022-10-26,2.3932,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2905&pn=3615
"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in children and youth, providing for purpose.",Senate,2022-05-11,2.3925,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1227&pn=1644
An Act providing for family and medical leave for eligible employees.,Senate,2023-01-19,2.3704,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0064&pn=0056
"An Act authorizing the Department of General Services, with the approval of the Governor, to grant and convey to the Berks County Redevelopment Authority certain lands, buildings and improvements situate in the Borough of Hamburg and Windsor Township, Berks County, being a portion of the former Hamburg Center; and authorizing the Department of General Services, with the approval of the Governor, to grant and convey to Berks County Intermediate Unit certain lands and improvements situate in Windsor Township, Berks County, being a portion of the former Hamburg Center.",Senate,2022-03-10,2.3607,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1137&pn=1477
"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in public assistance, establishing the Pennsylvania Preferred® Food Bucks Program.",Senate,2022-05-25,2.3486,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1246&pn=1680
"An Act amending the act of April 12, 1951 (P.L.90, No.21), known as the Liquor Code, in licenses and regulations and liquor, alcohol and malt and brewed beverages, further providing for wine and spirits auction permits.",Senate,2023-01-19,2.3343,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0118&pn=0075
"An Act amending the act of December 13, 1988 (P.L.1190, No.146), known as the First and Second Class County Property Tax Relief Act, further providing for short title, for definitions, for deferral or exemption authority and for retroactive application.",House,2022-05-05,2.3343,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2577&pn=3091
